,pmid,PubDate,EPubDate,Source,AuthorList,LastAuthor,Title,Volume,Issue,Pages,LangList,NlmUniqueID,ISSN,ESSN,PubTypeList,RecordStatus,PubStatus,ArticleIds,DOI,History,References,HasAbstract,PmcRefCount,FullJournalName,ELocationID,SO
129,19102185,2008 Apr,,Zhongguo Gu Shang,"['Liu HG', 'Chen SX', 'Zhao CD', 'Ding LJ', 'Situ J']",Situ J,[Comparative study on reconstruction of anterior cruciate ligaments with allografts and hamstring tendon under arthroscopy].,21,4,267-9,['Chinese'],9815790,1003-0034,,"['Comparative Study', 'English Abstract', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,['19102185'],,"['2008/12/24 09:00', '2008/12/24 09:00', '2009/01/07 09:00']",[],1,0,Zhongguo gu shang = China journal of orthopaedics and traumatology,,2008 Apr;21(4):267-9
130,18801944,2009 Jan,2008 Sep 18,Am J Sports Med,"['Hiemstra LA', 'Heard SM', 'Sasyniuk TM', 'Buchko GL', 'Reed JG', 'Monteleone BJ']",Monteleone BJ,Knee immobilization for pain control after a hamstring tendon anterior cruciate ligament reconstruction: a randomized clinical trial.,37,1,56-64,['English'],7609541,0363-5465,1552-3365,"['Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['18801944', '10.1177/0363546508322896', '0363546508322896']",10.1177/0363546508322896,"['2008/09/20 09:00', '2009/05/07 09:00', '2008/09/20 09:00']",[],1,0,The American journal of sports medicine,doi: 10.1177/0363546508322896,2009 Jan;37(1):56-64
131,18589267,2008 Jul,2008 Apr 21,Arthroscopy,"['Ferretti A', 'Vadalà A', 'De Carli A', 'Argento G', 'Conteduca F', 'Severini G']",Severini G,Minimizing internal rotation strength deficit after use of semitendinosus for anterior cruciate ligament reconstruction: a modified harvesting technique.,24,7,786-95,['English'],8506498,0749-8063,1526-3231,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['18589267', '10.1016/j.arthro.2008.02.010', 'S0749-8063(08)00152-7']",10.1016/j.arthro.2008.02.010,"['2007/04/16 00:00', '2008/02/05 00:00', '2008/02/17 00:00', '2008/07/01 09:00', '2008/07/31 09:00', '2008/07/01 09:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,doi: 10.1016/j.arthro.2008.02.010,2008 Jul;24(7):786-95
132,18575944,2008 Sep,2008 Jun 25,Clin Orthop Relat Res,"['Edgar CM', 'Zimmer S', 'Kakar S', 'Jones H', 'Schepsis AA']",Schepsis AA,Prospective comparison of auto and allograft hamstring tendon constructs for ACL reconstruction.,466,9,2238-46,['English'],0075674,0009-921X,1528-1132,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['18575944', 'PMC2493007', 'pmc-id: PMC2493007;', '10.1007/s11999-008-0305-5']",10.1007/s11999-008-0305-5,"['2007/01/13 00:00', '2008/05/02 00:00', '2008/06/26 09:00', '2008/09/04 09:00', '2008/06/26 09:00', '2009/09/01 00:00']",[],1,51,Clinical orthopaedics and related research,doi: 10.1007/s11999-008-0305-5,2008 Sep;466(9):2238-46
133,18385980,2008 Jun,2008 Apr 2,Knee Surg Sports Traumatol Arthrosc,"['Benazzo F', 'Zanon G', 'Pederzini L', 'Modonesi F', 'Cardile C', 'Falez F', 'Ciolli L', 'La Cava F', 'Giannini S', 'Buda R', 'Setti S', 'Caruso G', 'Massari L']",Massari L,"Effects of biophysical stimulation in patients undergoing arthroscopic reconstruction of anterior cruciate ligament: prospective, randomized and double blind study.",16,6,595-601,['English'],9314730,0942-2056,1433-7347,"['Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['18385980', 'PMC2413121', 'pmc-id: PMC2413121;', '10.1007/s00167-008-0519-9']",10.1007/s00167-008-0519-9,"['2007/11/28 00:00', '2008/02/28 00:00', '2008/04/04 09:00', '2008/11/19 09:00', '2008/04/04 09:00', '2008/06/05 00:00']",[],1,22,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",doi: 10.1007/s00167-008-0519-9,2008 Jun;16(6):595-601
134,18381313,2008 Apr,,J Bone Joint Surg Am,"['Hantes ME', 'Basdekis GK', 'Varitimidis SE', 'Giotikas D', 'Petinaki E', 'Malizos KN']",Malizos KN,Autograft contamination during preparation for anterior cruciate ligament reconstruction.,90,4,760-4,['English'],0014030,0021-9355,1535-1386,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['18381313', '10.2106/JBJS.G.00806', '90/4/760']",10.2106/JBJS.G.00806,"['2008/04/03 09:00', '2008/04/30 09:00', '2008/04/03 09:00']",[],1,0,The Journal of bone and joint surgery. American volume,doi: 10.2106/JBJS.G.00806,2008 Apr;90(4):760-4
135,18367398,2008 Jun,2008 Mar 25,Knee,"['Capuano L', 'Hardy P', 'Longo UG', 'Denaro V', 'Maffulli N']",Maffulli N,No difference in clinical results between femoral transfixation and bio-interference screw fixation in hamstring tendon ACL reconstruction. A preliminary study.,15,3,174-9,['English'],9430798,0968-0160,,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['18367398', '10.1016/j.knee.2008.02.003', 'S0968-0160(08)00037-9']",10.1016/j.knee.2008.02.003,"['2007/10/06 00:00', '2008/02/09 00:00', '2008/02/11 00:00', '2008/03/28 09:00', '2008/11/19 09:00', '2008/03/28 09:00']",[],1,0,The Knee,doi: 10.1016/j.knee.2008.02.003,2008 Jun;15(3):174-9
136,18230264,2008 Jan-Feb,,J Int Med Res,['Kuskucu SM'],Kuskucu SM,Comparison of short-term results of bone tunnel enlargement between EndoButton CL and cross-pin fixation systems after chronic anterior cruciate ligament reconstruction with autologous quadrupled hamstring tendons.,36,1,23-30,['English'],0346411,0300-0605,,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['18230264', '10.1177/147323000803600104']",10.1177/147323000803600104,"['2008/01/31 09:00', '2008/04/16 09:00', '2008/01/31 09:00']",[],1,0,The Journal of international medical research,,2008 Jan-Feb;36(1):23-30
137,18212347,2008 Apr,2008 Jan 22,Am J Sports Med,"['Bottoni CR', 'Liddell TR', 'Trainor TJ', 'Freccero DM', 'Lindell KK']",Lindell KK,"Postoperative range of motion following anterior cruciate ligament reconstruction using autograft hamstrings: a prospective, randomized clinical trial of early versus delayed reconstructions.",36,4,656-62,['English'],7609541,0363-5465,1552-3365,"['Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['18212347', '10.1177/0363546507312164', '0363546507312164']",10.1177/0363546507312164,"['2008/01/24 09:00', '2008/05/23 09:00', '2008/01/24 09:00']",[],1,0,The American journal of sports medicine,doi: 10.1177/0363546507312164,2008 Apr;36(4):656-62
138,18193194,2008 Mar,2008 Jan 12,Knee Surg Sports Traumatol Arthrosc,"['Streich NA', 'Friedrich K', 'Gotterbarm T', 'Schmitt H']",Schmitt H,Reconstruction of the ACL with a semitendinosus tendon graft: a prospective randomized single blinded comparison of double-bundle versus single-bundle technique in male athletes.,16,3,232-8,['English'],9314730,0942-2056,,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['18193194', '10.1007/s00167-007-0480-z']",10.1007/s00167-007-0480-z,"['2007/10/19 00:00', '2007/12/18 00:00', '2008/01/15 09:00', '2008/10/08 09:00', '2008/01/15 09:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",doi: 10.1007/s00167-007-0480-z,2008 Mar;16(3):232-8
139,18192495,2008 Apr,2008 Jan 11,Am J Sports Med,"['Gurney AB', 'Wascher DC']",Wascher DC,Absorption of dexamethasone sodium phosphate in human connective tissue using iontophoresis.,36,4,753-9,['English'],7609541,0363-5465,1552-3365,"['Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['18192495', '10.1177/0363546507311597', '0363546507311597']",10.1177/0363546507311597,"['2008/01/15 09:00', '2008/05/23 09:00', '2008/01/15 09:00']",[],1,0,The American journal of sports medicine,doi: 10.1177/0363546507311597,2008 Apr;36(4):753-9
140,18063177,2007 Dec,,Arthroscopy,"['Jepsen CF', 'Lundberg-Jensen AK', 'Faunoe P']",Faunoe P,"Does the position of the femoral tunnel affect the laxity or clinical outcome of the anterior cruciate ligament-reconstructed knee? A clinical, prospective, randomized, double-blind study.",23,12,1326-33,['English'],8506498,0749-8063,1526-3231,"['Journal Article', 'Multicenter Study', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['18063177', '10.1016/j.arthro.2007.09.010', 'S0749-8063(07)00937-1']",10.1016/j.arthro.2007.09.010,"['2007/06/05 00:00', '2007/09/27 00:00', '2007/09/28 00:00', '2007/12/08 09:00', '2007/12/21 09:00', '2007/12/08 09:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,2007 Dec;23(12):1326-33
141,17934715,2008 Apr,2007 Oct 13,Knee Surg Sports Traumatol Arthrosc,"['Papachristou G', 'Sourlas J', 'Plessas S', 'Papachristou K']",Papachristou K,Arthroscopic ACL reconstruction with Delta plasty: an innovative approach with hamstrings' transfer and double tibial tunnel.,16,4,420-6,['English'],9314730,0942-2056,,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['17934715', '10.1007/s00167-007-0426-5']",10.1007/s00167-007-0426-5,"['2007/07/07 00:00', '2007/09/20 00:00', '2007/10/16 09:00', '2008/09/05 09:00', '2007/10/16 09:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,2008 Apr;16(4):420-6
142,17905952,2007 Sep,,J Bone Joint Surg Br,"['Gohil S', 'Annear PO', 'Breidahl W']",Breidahl W,Anterior cruciate ligament reconstruction using autologous double hamstrings: a comparison of standard versus minimal debridement techniques using MRI to assess revascularisation. A randomised prospective study with a one-year follow-up.,89,9,1165-71,['English'],0375355,0301-620X,,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['17905952', '10.1302/0301-620X.89B9.19339', '89-B/9/1165']",10.1302/0301-620X.89B9.19339,"['2007/10/02 09:00', '2008/01/18 09:00', '2007/10/02 09:00']",[],1,0,The Journal of bone and joint surgery. British volume,,2007 Sep;89(9):1165-71
143,17637413,2007 Jul,,Arthroscopy,"['Zhao J', 'He Y', 'Wang J']",Wang J,Double-bundle anterior cruciate ligament reconstruction: four versus eight strands of hamstring tendon graft.,23,7,766-70,['English'],8506498,0749-8063,1526-3231,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['17637413', '10.1016/j.arthro.2007.01.022', 'S0749-8063(07)00130-2']",10.1016/j.arthro.2007.01.022,"['2006/05/24 00:00', '2007/01/11 00:00', '2007/01/19 00:00', '2007/07/20 09:00', '2007/09/12 09:00', '2007/07/20 09:00']",['Arthroscopy. 2008 Aug;24(8):969; author reply 970. doi: 10.1016/j.arthro.2008.05.017. PMID: 18657749'],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,2007 Jul;23(7):766-70
144,17623606,2007 Jun,,Acta Chir Orthop Traumatol Cech,"['Musil D', 'Sadovský P', 'Stehlík J']",Stehlík J,[Intra-articular analgesia after anterior cruciate ligament reconstruction].,74,3,182-8,['Czech'],0407123,0001-5415,,"['English Abstract', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,['17623606'],,"['2007/07/12 09:00', '2007/09/05 09:00', '2007/07/12 09:00']",[],1,0,Acta chirurgiae orthopaedicae et traumatologiae Cechoslovaca,,2007 Jun;74(3):182-8
145,17560476,2007 Jun,,Arthroscopy,"['Muneta T', 'Koga H', 'Mochizuki T', 'Ju YJ', 'Hara K', 'Nimura A', 'Yagishita K', 'Sekiya I']",Sekiya I,A prospective randomized study of 4-strand semitendinosus tendon anterior cruciate ligament reconstruction comparing single-bundle and double-bundle techniques.,23,6,618-28,['English'],8506498,0749-8063,1526-3231,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['17560476', '10.1016/j.arthro.2007.04.010', 'S0749-8063(07)00473-2']",10.1016/j.arthro.2007.04.010,"['2006/10/16 00:00', '2007/04/10 00:00', '2007/04/12 00:00', '2007/06/15 09:00', '2007/06/15 09:01', '2007/06/15 09:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,2007 Jun;23(6):618-28
146,17431619,2008 Aug,2007 Mar 13,Int Orthop,"['Sajovic M', 'Strahovnik A', 'Komadina R', 'Dernovsek MZ']",Dernovsek MZ,The effect of graft choice on functional outcome in anterior cruciate ligament reconstruction.,32,4,473-8,['English'],7705431,0341-2695,1432-5195,"['Journal Article', 'Randomized Controlled Trial', 'Retracted Publication']",PubMed - indexed for MEDLINE,ppublish+epublish,"['17431619', 'PMC2532271', 'pmc-id: PMC2532271;', '10.1007/s00264-007-0341-x']",10.1007/s00264-007-0341-x,"['2007/01/09 00:00', '2007/01/16 00:00', '2007/04/14 09:00', '2009/01/09 09:00', '2007/04/14 09:00', '2009/08/01 00:00']","['Int Orthop. 2008 Aug;32(4):479; author reply 481. doi: 10.1007/s00264-007-0412-z. PMID: 17634941', 'Int Orthop. 2009 Oct;33(5):1471. doi: 10.1007/s00264-009-0795-0. PMID: 19513713']",1,25,International orthopaedics,,2008 Aug;32(4):473-8
147,17332105,2007 Mar,,J Bone Joint Surg Am,"['Gerber JP', 'Marcus RL', 'Dibble LE', 'Greis PE', 'Burks RT', 'LaStayo PC']",LaStayo PC,Effects of early progressive eccentric exercise on muscle structure after anterior cruciate ligament reconstruction.,89,3,559-70,['English'],0014030,0021-9355,,"['Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['17332105', '10.2106/JBJS.F.00385', '89/3/559']",10.2106/JBJS.F.00385,"['2007/03/03 09:00', '2007/04/14 09:00', '2007/03/03 09:00']",[],1,0,The Journal of bone and joint surgery. American volume,,2007 Mar;89(3):559-70
148,17293471,2007 May,2007 Feb 9,Am J Sports Med,"['Lidén M', 'Ejerhed L', 'Sernert N', 'Laxdal G', 'Kartus J']",Kartus J,"Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction: a prospective, randomized study with a 7-Year follow-up.",35,5,740-8,['English'],7609541,0363-5465,,"['Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['17293471', '10.1177/0363546506298275', '0363546506298275']",10.1177/0363546506298275,"['2007/02/13 09:00', '2007/06/15 09:00', '2007/02/13 09:00']",['Am J Sports Med. 2008 Oct;36(10):e1; author reply e1. doi: 10.1177/0363546508314407. PMID: 18832482'],1,0,The American journal of sports medicine,,2007 May;35(5):740-8
149,17261567,2007 Apr,2007 Jan 29,Am J Sports Med,"['Pinczewski LA', 'Lyman J', 'Salmon LJ', 'Russell VJ', 'Roe J', 'Linklater J']",Linklater J,"A 10-year comparison of anterior cruciate ligament reconstructions with hamstring tendon and patellar tendon autograft: a controlled, prospective trial.",35,4,564-74,['English'],7609541,0363-5465,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['17261567', '10.1177/0363546506296042', '0363546506296042']",10.1177/0363546506296042,"['2007/01/31 09:00', '2007/12/07 09:00', '2007/01/31 09:00']",[],1,0,The American journal of sports medicine,,2007 Apr;35(4):564-74
150,17251174,2007 Feb,2007 Jan 23,Am J Sports Med,"['Chouliaras V', 'Ristanis S', 'Moraiti C', 'Stergiou N', 'Georgoulis AD']",Georgoulis AD,Effectiveness of reconstruction of the anterior cruciate ligament with quadrupled hamstrings and bone-patellar tendon-bone autografts: an in vivo study comparing tibial internal-external rotation.,35,2,189-96,['English'],7609541,0363-5465,,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['17251174', '10.1177/0363546506296040', '0363546506296040']",10.1177/0363546506296040,"['2007/01/26 09:00', '2007/03/21 09:00', '2007/01/26 09:00']",['Am J Sports Med. 2008 Dec;36(12):E2; author reply E2. doi: 10.1177/0363546508327540. PMID: 19074401'],1,0,The American journal of sports medicine,,2007 Feb;35(2):189-96
151,17244900,2007 Apr,2007 Jan 23,Am J Sports Med,"['Parker RD', 'Streem K', 'Schmitz L', 'Martineau PA', 'Marguerite Group']",Martineau PA,"Efficacy of continuous intra-articular bupivacaine infusion for postoperative analgesia after anterior cruciate ligament reconstruction: a double-blinded, placebo-controlled, prospective, and randomized study.",35,4,531-6,['English'],7609541,0363-5465,,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['17244900', '10.1177/0363546506296313', '0363546506296313']",10.1177/0363546506296313,"['2007/01/25 09:00', '2007/12/07 09:00', '2007/01/25 09:00']",[],1,0,The American journal of sports medicine,,2007 Apr;35(4):531-6
152,17219226,2007 Apr,2007 Jan 12,Knee Surg Sports Traumatol Arthrosc,"['Heijne A', 'Werner S']",Werner S,Early versus late start of open kinetic chain quadriceps exercises after ACL reconstruction with patellar tendon or hamstring grafts: a prospective randomized outcome study.,15,4,402-14,['English'],9314730,0942-2056,,"['Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['17219226', '10.1007/s00167-006-0246-z']",10.1007/s00167-006-0246-z,"['2006/09/18 00:00', '2006/11/09 00:00', '2007/01/16 09:00', '2007/06/15 09:00', '2007/01/16 09:00']","['Knee Surg Sports Traumatol Arthrosc. 2007 Apr;15(4):472-3', 'Knee Surg Sports Traumatol Arthrosc. 2007 Apr;15(4):472-3. doi: 10.1007/s00167-007-0313-0. PMID: 27520629']",1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,2007 Apr;15(4):402-14
153,17218661,2007 Mar,2007 Jan 11,Am J Sports Med,"['Maletis GB', 'Cameron SL', 'Tengan JJ', 'Burchette RJ']",Burchette RJ,A prospective randomized study of anterior cruciate ligament reconstruction: a comparison of patellar tendon and quadruple-strand semitendinosus/gracilis tendons fixed with bioabsorbable interference screws.,35,3,384-94,['English'],7609541,0363-5465,,"['Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['17218661', '10.1177/0363546506294361', '0363546506294361']",10.1177/0363546506294361,"['2007/01/16 09:00', '2007/04/28 09:00', '2007/01/16 09:00']",[],1,0,The American journal of sports medicine,,2007 Mar;35(3):384-94
154,17149647,2007 Apr,2006 Dec 6,Knee Surg Sports Traumatol Arthrosc,"['Vadalà A', 'Iorio R', 'De Carli A', 'Argento G', 'Di Sanzo V', 'Conteduca F', 'Ferretti A']",Ferretti A,"The effect of accelerated, brace free, rehabilitation on bone tunnel enlargement after ACL reconstruction using hamstring tendons: a CT study.",15,4,365-71,['English'],9314730,0942-2056,,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['17149647', '10.1007/s00167-006-0219-2']",10.1007/s00167-006-0219-2,"['2006/05/24 00:00', '2006/09/18 00:00', '2006/12/07 09:00', '2007/06/15 09:00', '2006/12/07 09:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,2007 Apr;15(4):365-71
155,17091015,2007 Jan,,Clin Orthop Relat Res,"['Yagi M', 'Kuroda R', 'Nagamune K', 'Yoshiya S', 'Kurosaka M']",Kurosaka M,Double-bundle ACL reconstruction can improve rotational stability.,454,,100-7,['English'],0075674,0009-921X,,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['17091015', '10.1097/BLO.0b013e31802ba45c']",10.1097/BLO.0b013e31802ba45c,"['2006/11/09 09:00', '2007/02/14 09:00', '2006/11/09 09:00']",[],1,0,Clinical orthopaedics and related research,,2007 Jan;454:100-7
156,16923826,2006 Dec,2006 Aug 21,Am J Sports Med,"['Sajovic M', 'Vengust V', 'Komadina R', 'Tavcar R', 'Skaza K']",Skaza K,"A prospective, randomized comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: five-year follow-up.",34,12,1933-40,['English'],7609541,0363-5465,,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['16923826', '10.1177/0363546506290726', '0363546506290726']",10.1177/0363546506290726,"['2006/08/23 09:00', '2007/02/07 09:00', '2006/08/23 09:00']",[],1,0,The American journal of sports medicine,,2006 Dec;34(12):1933-40
157,16909301,2006 Nov,2006 Aug 15,Knee Surg Sports Traumatol Arthrosc,"['Zaffagnini S', 'Marcacci M', 'Lo Presti M', 'Giordano G', 'Iacono F', 'Neri MP']",Neri MP,Prospective and randomized evaluation of ACL reconstruction with three techniques: a clinical and radiographic evaluation at 5 years follow-up.,14,11,1060-9,['English'],9314730,0942-2056,,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['16909301', '10.1007/s00167-006-0130-x']",10.1007/s00167-006-0130-x,"['2005/12/12 00:00', '2006/02/14 00:00', '2006/08/16 09:00', '2007/02/28 09:00', '2006/08/16 09:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,2006 Nov;14(11):1060-9
158,16685087,2006 Oct,2006 May 9,Am J Sports Med,"['Laxdal G', 'Kartus J', 'Eriksson BI', 'Faxén E', 'Sernert N', 'Karlsson J']",Karlsson J,Biodegradable and metallic interference screws in anterior cruciate ligament reconstruction surgery using hamstring tendon grafts: prospective randomized study of radiographic results and clinical outcome.,34,10,1574-80,['English'],7609541,0363-5465,,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['16685087', '10.1177/0363546506288014', '0363546506288014']",10.1177/0363546506288014,"['2006/05/11 09:00', '2007/01/20 09:00', '2006/05/11 09:00']",[],1,0,The American journal of sports medicine,,2006 Oct;34(10):1574-80
159,16675058,2006 Jun,2006 Apr 17,Ann Readapt Med Phys,"['Dauty M', 'Huguet D', 'Tortellier L', 'Potiron-Josse M', 'Dubois C']",Dubois C,[Retraining between months 4 and 6 after anterior cruciate ligament reconstruction with hamstring graft: comparison between cycling and running with an untrained operated subject group].,49,5,218-25,['French'],8701687,0168-6054,,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['16675058', '10.1016/j.annrmp.2006.03.006', 'S0168-6054(06)00090-0']",10.1016/j.annrmp.2006.03.006,"['2005/12/26 00:00', '2006/03/22 00:00', '2006/05/06 09:00', '2006/09/01 09:00', '2006/05/06 09:00']",[],1,0,Annales de readaptation et de medecine physique : revue scientifique de la Societe francaise de reeducation fonctionnelle de readaptation et de medecine physique,,2006 Jun;49(5):218-25
160,16552549,2006 Jun,2006 Mar 22,Knee Surg Sports Traumatol Arthrosc,"['Harilainen A', 'Linko E', 'Sandelin J']",Sandelin J,Randomized prospective study of ACL reconstruction with interference screw fixation in patellar tendon autografts versus femoral metal plate suspension and tibial post fixation in hamstring tendon autografts: 5-year clinical and radiological follow-up results.,14,6,517-28,['English'],9314730,0942-2056,,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['16552549', '10.1007/s00167-006-0059-0']",10.1007/s00167-006-0059-0,"['2005/05/30 00:00', '2005/08/25 00:00', '2006/03/23 09:00', '2006/12/09 09:00', '2006/03/23 09:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,2006 Jun;14(6):517-28
161,16517306,2006 Mar,,Arthroscopy,"['Yasuda K', 'Kondo E', 'Ichiyama H', 'Tanabe Y', 'Tohyama H']",Tohyama H,Clinical evaluation of anatomic double-bundle anterior cruciate ligament reconstruction procedure using hamstring tendon grafts: comparisons among 3 different procedures.,22,3,240-51,['English'],8506498,0749-8063,1526-3231,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['16517306', '10.1016/j.arthro.2005.12.017', 'S0749-8063(05)01672-5']",10.1016/j.arthro.2005.12.017,"['2006/03/07 09:00', '2006/04/28 09:00', '2006/03/07 09:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,2006 Mar;22(3):240-51
162,16496124,2006 Oct,2006 Feb 22,Knee Surg Sports Traumatol Arthrosc,"['Gobbi A', 'Francisco R']",Francisco R,Factors affecting return to sports after anterior cruciate ligament reconstruction with patellar tendon and hamstring graft: a prospective clinical investigation.,14,10,1021-8,['English'],9314730,0942-2056,,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['16496124', '10.1007/s00167-006-0050-9']",10.1007/s00167-006-0050-9,"['2005/02/02 00:00', '2005/08/17 00:00', '2006/02/24 09:00', '2007/02/09 09:00', '2006/02/24 09:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,2006 Oct;14(10):1021-8
163,16465537,2006 Aug,2006 Feb 8,Knee Surg Sports Traumatol Arthrosc,"['Rose T', 'Hepp P', 'Venus J', 'Stockmar C', 'Josten C', 'Lill H']",Lill H,Prospective randomized clinical comparison of femoral transfixation versus bioscrew fixation in hamstring tendon ACL reconstruction--a preliminary report.,14,8,730-8,['English'],9314730,0942-2056,,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['16465537', '10.1007/s00167-006-0034-9']",10.1007/s00167-006-0034-9,"['2005/03/22 00:00', '2005/07/05 00:00', '2006/02/09 09:00', '2007/01/11 09:00', '2006/02/09 09:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,2006 Aug;14(8):730-8
164,16282583,2006 Feb,2005 Nov 10,Am J Sports Med,"['Matsumoto A', 'Yoshiya S', 'Muratsu H', 'Yagi M', 'Iwasaki Y', 'Kurosaka M', 'Kuroda R']",Kuroda R,A comparison of bone-patellar tendon-bone and bone-hamstring tendon-bone autografts for anterior cruciate ligament reconstruction.,34,2,213-9,['English'],7609541,0363-5465,,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['16282583', '10.1177/0363546505279919', '0363546505279919']",10.1177/0363546505279919,"['2005/11/12 09:00', '2006/04/19 09:00', '2005/11/12 09:00']",['Am J Sports Med. 2006 Oct;34(10):1699; author reply 1699-1700. doi: 10.1177/0363546506293649. PMID: 16980521'],1,0,The American journal of sports medicine,,2006 Feb;34(2):213-9
