,pmid,PubDate,EPubDate,Source,AuthorList,LastAuthor,Title,Volume,Issue,Pages,LangList,NlmUniqueID,ISSN,ESSN,PubTypeList,RecordStatus,PubStatus,ArticleIds,DOI,History,References,HasAbstract,PmcRefCount,FullJournalName,ELocationID,SO,abstract,year
119,28445290,2017 Apr,,Medicine (Baltimore),"['Velázquez-Saornil J', 'Ruíz-Ruíz B', 'Rodríguez-Sanz D', 'Romero-Morales C', 'López-López D', 'Calvo-Lobo C']",Calvo-Lobo C,Efficacy of quadriceps vastus medialis dry needling in a rehabilitation protocol after surgical reconstruction of complete anterior cruciate ligament rupture.,96,17,e6726,['English'],2985248R,0025-7974,1536-5964,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['28445290', 'PMC5413255', 'pmc-id: PMC5413255;', '10.1097/MD.0000000000006726', '00005792-201704280-00039']",10.1097/MD.0000000000006726,"['2017/04/27 06:00', '2017/04/27 06:00', '2017/06/02 06:00', '2017/04/28 00:00']",[],1,32,Medicine,doi: 10.1097/MD.0000000000006726,2017 Apr;96(17):e6726,"BACKGROUND: Several new rehabilitation modalities have been proposed after anterior cruciate ligament (ACL) reconstruction. Among these, trigger point dry needling (TrP-DN) might be useful in the treatment of myofascial pain syndrome associated with ACL reconstruction to reduce pain intensity, increase knee flexion range and modify the mechanical properties of the quadriceps muscle during late-stage rehabilitation. To date, this is the first randomized clinical trial to support the use of TrP-DN in the early rehabilitation process after ACL reconstruction. The aim of this study was to determine the pain intensity, range of motion (ROM), stability, and functionality improvements by adding quadriceps vastus medialis TrP-DN to the rehabilitation protocol (Rh) provided to subacute ACL reconstructed patients. METHODS: This randomized, single-blinded, clinical trial (NCT02699411) included 44 subacute patients with surgical reconstruction of complete ACL rupture. The patients were randomized into 2 intervention groups: Rh (n = 22) or Rh + TrP-DN (n = 22). Pain intensity, ROM, stability, and functionality were measured at baseline (A0) and immediately (A1), 24 hours (A2), 1 week (A3), and 5 weeks (A4) after the first treatment. RESULTS: Comparing statistically significant differences (P </= .001; Eta = 0.198-0.360) between both groups, pain intensity (at A1), ROM (at A1, A2, and A3), and functionality (at A2, A3, and A4) were increased. Nevertheless, the rest of measurements did not show significant differences (P > .05). CONCLUSION: Quadriceps vastus medialis TrP-DN in conjunction with a rehabilitation protocol in subacute patients with surgical reconstruction of complete ACL rupture increases ROM (short-term) and functionality (short- to mid-term). Although there was an increase in pain intensity with the addition of TrP-DN, this was not detected beyond immediately after the first treatment. Furthermore, stability does not seem to be modified after TrP-DN.",2017
120,29911785,2017 Mar,,J Med Assoc Thai,"['Kijkunasathian C', 'Limitlaohaphan C', 'Saengpetch N', 'Chanasit P', 'Sundarathiti P', 'Waratanarat P']",Waratanarat P,A Comparison between Modified Robert Jones Bandage and Intermittent Cold Pack in Arthroscopic Anterior Cruciate Ligament Reconstruction: A Prospective Randomized Controlled Trial.,100,3,287-94,['English'],7507216,0125-2208,,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,['29911785'],,"['2018/06/19 06:00', '2017/03/01 00:00', '2018/07/18 06:00']",[],1,0,Journal of the Medical Association of Thailand = Chotmaihet thangphaet,,2017 Mar;100(3):287-94,"BACKGROUND: Modified Robert Jones bandage and intermittent cold pack are commonly used for postoperative care in arthroscopic anterior cruciate ligament reconstruction (ACLR). However, no study has been done to compare the postoperative pain and functional outcome of both methods in ACLR. OBJECTIVE: To compare the postoperative pain and functional outcome of a modified Robert Jones bandage and intermittent cold pack in ACLR. MATERIAL AND METHOD: Forty patients scheduled for ACLR were included. Computer-generated randomization allocated patients into either modified Robert Jones bandage group (MRJ) or intermittent cold pack group (ICT). Visual analog scale and morphine usage were assessed postoperatively. Blinded assessors assessed functional outcome, knee swelling, and patient's satisfaction. RESULTS: There were 19 patients in each group. Two groups were well comparable for the prognostic variables. The postoperative VAS and total morphine usage in both groups were not statistically different. Postoperative knee swelling increment was significantly lower in ICT than MRJ group (p-value = 0.04). The patient's satisfaction and positive quadriceps set test were significantly higher in the ICT group than the MRJ group (p-value <0.01). CONCLUSION: Intermittent cold pack has not demonstrated the benefit of pain reduction or morphine usage when compared to the modified Robert Jones bandage, but it had significantly less knee swelling, a significantly higher patient's satisfaction and trend to have better functional outcome. We recommend intermittent cold pack for postoperative care in ACLR.",2017
121,28242265,2017 Mar,2017 Feb 27,Acta Orthop Traumatol Turc,"['Buescu CT', 'Onutu AH', 'Lucaciu DO', 'Todor A']",Todor A,Pain level after ACL reconstruction: A comparative study between free quadriceps tendon and hamstring tendons autografts.,51,2,100-103,['English'],9424806,1017-995X,2589-1294,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['28242265', 'PMC6197319', 'pmc-id: PMC6197319;', '10.1016/j.aott.2017.02.011', 'S1017-995X(17)30102-5']",10.1016/j.aott.2017.02.011,"['2016/02/21 00:00', '2016/05/12 00:00', '2016/09/02 00:00', '2017/03/01 06:00', '2018/04/19 06:00', '2017/03/01 06:00', '2017/02/27 00:00']",[],1,22,Acta orthopaedica et traumatologica turcica,doi: 10.1016/j.aott.2017.02.011,2017 Mar;51(2):100-103,"OBJECTIVE: The objective of this study was to compare the pain levels and analgesic consumption after single bundle ACL reconstruction with free quadriceps tendon autograft versus hamstring tendon autograft. PATIENTS AND METHODS: A total of 48 patients scheduled for anatomic single-bundle ACL reconstruction were randomized into two groups: the free quadriceps tendon autograft group (24 patients) and the hamstring tendons autograft group (24 patients). A basic multimodal analgesic postoperative program was used for all patients and rescue analgesia was provided with tramadol, at pain scores over 30 on the Visual Analog Scale. The time to the first rescue analgesic, the number of doses of tramadol and pain scores were recorded. The results within the same group were compared with the Wilcoxon signed test. RESULTS: Supplementary analgesic drug administration proved significantly higher in the group of subjects with hamstring grafts, with a median (interquartile range) of 1 (1.3) dose, compared to the group of subjects treated with a quadriceps graft, median = 0.5 (0.1.25) (p = 0.009). A significantly higher number of subjects with a quadriceps graft did not require any supplementary analgesic drug (50%) as compared with subjects with hamstring graft (13%; Z-statistics = 3.01, p = 0.002). The percentage of subjects who required a supplementary analgesic drug was 38% higher in the HT group compared with the FQT group. CONCLUSION: The use of the free quadriceps tendon autograft for ACL reconstruction leads to less pain and analgesic consumption in the immediate postoperative period compared with the use of hamstrings autograft. LEVEL OF EVIDENCE: Level I Therapeutic study.",2017
122,28224443,2017 Oct,,Clin Orthop Relat Res,"['Arundale AJH', 'Cummer K', 'Capin JJ', 'Zarzycki R', 'Snyder-Mackler L']",Snyder-Mackler L,Report of the Clinical and Functional Primary Outcomes in Men of the ACL-SPORTS Trial: Similar Outcomes in Men Receiving Secondary Prevention With and Without Perturbation Training 1 and 2 Years After ACL Reconstruction.,475,10,2523-2534,['English'],0075674,0009-921X,1528-1132,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['28224443', 'PMC5599384', 'pmc-id: PMC5599384;', '10.1007/s11999-017-5280-2', '10.1007/s11999-017-5280-2']",10.1007/s11999-017-5280-2,"['2017/02/23 06:00', '2017/12/05 06:00', '2017/02/23 06:00', '2018/10/01 00:00']",['Clin Orthop Relat Res. 2017 Oct;475(10):2535-2537. doi: 10.1007/s11999-017-5309-6. PMID: 28275887'],1,41,Clinical orthopaedics and related research,doi: 10.1007/s11999-017-5280-2,2017 Oct;475(10):2523-2534,"BACKGROUND: Athletes often are cleared to return to activities 6 months after anterior cruciate ligament (ACL) reconstruction; however, knee function measures continue to improve up to 2 years after surgery. Interventions beyond standard care may facilitate successful return to preinjury activities and improve functional outcomes. Perturbation training has been used in nonoperative ACL injury and preoperative ACL reconstruction rehabilitation, but has not been examined in postoperative ACL reconstruction rehabilitation, specifically return to sport rehabilitation. QUESTIONS/PURPOSES: The purpose of this study was to determine whether there were differences at 1 and 2 years after ACL reconstruction between the male SAP (strengthening, agility, and secondary prevention) and SAP+PERT (SAP protocol with the addition of perturbation training) groups with respect to (1) quadriceps strength and single-legged hop limb symmetry; (2) patient-reported knee outcome scores; (3) the proportion who achieve self-reported normal knee function; and (4) the time from surgery to passing return to sport criteria. METHODS: Forty men who had completed ACL reconstruction rehabilitation and met enrollment criteria (3-9 months after ACL reconstruction, > 80% quadriceps strength limb symmetry, no pain, full ROM, minimal effusion) were randomized into the SAP or SAP+PERT groups of the Anterior Cruciate Ligament-Specialised Post-Operative Return to Sports trial (ACL-SPORTS), a single-blind randomized clinical study of secondary prevention and return to sport. Quadriceps strength, single-legged hopping, the International Knee Documentation Committee (IKDC) 2000 subjective knee form, Knee Injury and Osteoarthritis Outcome Score (KOOS)-sports and recreation, and KOOS-quality-of-life subscales were collected 1 and 2 years after surgery by investigators blind to group. Athletes were categorized as having normal or abnormal knee function at each time point based on IKDC score, and the time until athletes passed strict return-to-sport criteria was also recorded. T-tests, chi square tests, and analyses of variance were used to identify differences between the treatment groups over time. RESULTS: There were no differences between groups for quadriceps symmetry (1 year: SAP = 101% +/- 14%, SAP+PERT = 101% +/- 14%; 2 years: SAP = 103% +/- 11%, SAP+PERT = 98% +/- 14%; mean differences between groups at 1 year: 0.4 [-9.0 to 9.8], 2 years = 4.5 [-4.3 to 13.1]; mean difference between 1 and 2 years: SAP = -1.0 [-8.6 to 6.6], SAP+PERT = 3.0 [-4.3 to 10.3], p = 0.45) or single-legged hop test limb symmetry. There were no clinically meaningful differences for any patient-reported outcome measures. There was no difference in the proportion of athletes in each group who achieved normal knee function at 1 year (SAP 14 of 19, SAP+PERT 18 of 20, odds ratio 0.31 [0.5-19.0]; p = 0.18); however, the SAP+PERT group had fewer athletes with normal knee function at 2 years (SAP 17 of 17, SAP+PERT 14 of 19, p = 0.03). There were no differences between groups in the time to pass return to sport criteria (SAP = 325 +/- 199 days, SAP+PERT = 233 +/- 77 days; mean difference 92 [-9 to 192], p = 0.09). CONCLUSIONS: This randomized trial found few differences between an ACL rehabilitation program consisting of strengthening, agility, and secondary prevention and one consisting of those elements as well as perturbation training. In the absence of clinically meaningful differences between groups in knee function and self-reported outcomes measures, the results indicate that perturbation training may not contribute additional benefit to the strengthening, agility, and secondary prevention base of the ACL-SPORTS training program. LEVEL OF EVIDENCE: Level II, therapeutic study.",2017
123,28224442,2017 Oct,,Clin Orthop Relat Res,"['Capin JJ', 'Zarzycki R', 'Arundale A', 'Cummer K', 'Snyder-Mackler L']",Snyder-Mackler L,Report of the Primary Outcomes for Gait Mechanics in Men of the ACL-SPORTS Trial: Secondary Prevention With and Without Perturbation Training Does Not Restore Gait Symmetry in Men 1 or 2 Years After ACL Reconstruction.,475,10,2513-2522,['English'],0075674,0009-921X,1528-1132,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['28224442', 'PMC5599383', 'pmc-id: PMC5599383;', '10.1007/s11999-017-5279-8', '10.1007/s11999-017-5279-8']",10.1007/s11999-017-5279-8,"['2017/02/23 06:00', '2017/12/05 06:00', '2017/02/23 06:00', '2018/10/01 00:00']",[],1,44,Clinical orthopaedics and related research,doi: 10.1007/s11999-017-5279-8,2017 Oct;475(10):2513-2522,"BACKGROUND: Movement asymmetries during walking are common after anterior cruciate ligament (ACL) injury and reconstruction and may influence the early development of posttraumatic osteoarthritis. Preoperative neuromuscular training (like perturbation training, which is neuromuscular training requiring selective muscle activation in response to surface perturbations) improves gait asymmetries and functional outcomes among people who are ACL-deficient, but the effect of postoperative perturbation training on gait mechanics after ACL reconstruction is unknown. QUESTIONS/PURPOSES: Among men undergoing ACL reconstruction, we sought to compare strength, agility, and secondary prevention (SAP) treatment with SAP plus perturbation training (SAP+PERT) with respect to (1) gait mechanics; and (2) elimination of gait asymmetries 1 and 2 years after ACL reconstruction. METHODS: Forty men were randomized into a SAP group or a SAP+PERT group after ACL reconstruction and before returning to preinjury activities. Participants were required to achieve >/= 80% quadriceps muscle strength symmetry, minimal knee effusion, full ROM, no reports of pain, and completion of a running progression (all between 3 and 9 months postoperatively) before enrollment. Of 94 potentially eligible athletic male patients evaluated < 9 months after ACL reconstruction, 54 were excluded for prespecified reasons. Participants underwent motion analysis during overground walking at 1 and 2 years postoperatively. Variables of interest included (1) sagittal and frontal plane hip and knee angles and moments at peak knee flexion angle; (2) sagittal plane hip and knee angles and moments at peak knee extension angle; (3) sagittal plane hip and knee excursion during weight acceptance; and (4) sagittal plane hip and knee excursion during midstance. We also calculated the proportion of athletes in each group who walked with clinically meaningful interlimb asymmetry in sagittal plane hip and knee variables and compared these proportions using odds ratios. There was no differential loss to followup between groups. RESULTS: There were no differences between the SAP or SAP+PERT groups for the biomechanical gait variables. The involved limb's knee excursion during midstance for the SAP (mean +/- SD: 1 year: 15 degrees  +/- 5 degrees ; 2 years: 16 degrees  +/- 5 degrees ) and SAP+PERT (1 year: 16 degrees  +/- 5 degrees ; 2 years: 15 degrees  +/- 4 degrees ) athletes was not different between groups at 1 year (mean difference: -1 degrees ; 95% confidence interval [CI], -5 degrees  to 2 degrees ; p = 0.49) or 2 years (mean difference: 1 degrees ; 95% CI, -2 degrees  to 4 degrees ; p = 0.54). There were no differences between SAP and SAP+PERT athletes regarding the elimination of gait asymmetries, and gait asymmetries persisted to a large degree in both groups 1 and 2 years postoperatively. At 1 year, 11 of 18 SAP and 11 of 20 SAP+PERT athletes walked with truncated knee excursions during weight acceptance (odds ratio: 0.8, p = 0.70) and midstance (SAP 12 of 18, SAP+PERT 12 of 20; odds ratio: 0.8, p = 0.67), whereas at 2 years postoperatively, truncated knee excursions during weight acceptance (SAP seven of 17, SAP+PERT eight of 19; odds ratio: 1.0, p = 0.96) and midstance (SAP five of 17, SAP+PERT 11 of 19; odds ratio: 3.3, p = 0.09) remained prevalent. CONCLUSIONS: We found that a comprehensive, progressive return-to-sport training program with or without perturbation was not effective at restoring interlimb symmetry among men 1 or 2 years after ACL reconstruction. Although gait asymmetries improved from 1 to 2 years postoperatively, meaningful asymmetries persisted in both groups. To restore gait symmetry after ACL reconstruction, additional interventions likely are necessary. LEVEL OF EVIDENCE: Level II, therapeutic study.",2017
124,27992239,2017 Nov,2016 Dec 19,J Sport Rehabil,"['Setuain I', 'Izquierdo M', 'Idoate F', 'Bikandi E', 'Gorostiaga EM', 'Aagaard P', 'Cadore EL', 'Alfaro-Adrián J']",Alfaro-Adrián J,Differential Effects of 2 Rehabilitation Programs Following Anterior Cruciate Ligament Reconstruction.,26,6,544-555,['English'],9206500,1056-6716,1543-3072,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['27992239', '10.1123/jsr.2016-0065']",10.1123/jsr.2016-0065,"['2016/12/20 06:00', '2018/03/23 06:00', '2016/12/20 06:00']",[],1,0,Journal of sport rehabilitation,doi: 10.1123/jsr.2016-0065,2017 Nov;26(6):544-555,"CONTEXT: The muscular function restoration related to the type of physical rehabilitation followed after anterior cruciate ligament reconstruction (ACLR) using autologous hamstring tendon graft in terms of strength and cross-sectional area (CSA) remain controversial. OBJECTIVE: To analyze the CSA and force output of quadriceps and hamstring muscles in subjects following either an Objective Criteria-Based Rehabilitation (OCBR) algorithm or the usual care (UCR) for ACL rehabilitation in Spain, before and 1 year after undergoing an ACLR. DESIGN: Longitudinal clinical double-blinded randomized controlled trial. SETTING: Sports-medicine research center. PATIENTS: 40 recreational athletes (30 male, 10 female [24 +/- 6.9 y, 176.55 +/- 6.6 cm, 73.58 +/- 12.3 kg]). INTERVENTION: Both groups conducted differentiated rehabilitation procedures after ACLR. Those belonging to OCBR group were guided in their recovery according to the current evidence-based principles. UCR group followed the national conventional approach for ACL rehabilitation. MAIN OUTCOME MEASURES: Concentric isokinetic knee joint flexor-extension torque assessments at 180 degrees /s and Magnetic Resonance Imaging (MRI) evaluations were performed before and 12 months after ACLR. Anatomical muscle CSA (mm2) was assessed, in Quadriceps, Biceps femoris, Semitendinous, Semimembranosus, and Gracilis muscles at 50% and 70% femur length. RESULTS: Reduced muscle CSA was observed in both treatment groups for Semitendinosus and Gracilis 1 year after ACLR. At 1-year follow-up, subjects allocated to the OCBR demonstrated greater knee flexor and extensor peak torque values in their reconstructed limbs in comparison with patients treated by UCR. CONCLUSIONS: Objective atrophy of Semitendinosus and Gracilis muscles related to surgical ACLR was found to persist in both rehabilitation groups. However, OCBR after ACLR lead to substantial gains on maximal knee flexor strength and ensured more symmetrical anterior-posterior laxity levels at the knee joint.",2017
125,27930453,2017 Nov,,J Strength Cond Res,"['Pamukoff DN', 'Pietrosimone B', 'Ryan ED', 'Lee DR', 'Brown LE', 'Blackburn JT']",Blackburn JT,Whole-Body Vibration Improves Early Rate of Torque Development in Individuals With Anterior Cruciate Ligament Reconstruction.,31,11,2992-3000,['English'],9415084,1064-8011,1533-4287,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['27930453', '10.1519/JSC.0000000000001740']",10.1519/JSC.0000000000001740,"['2016/12/09 06:00', '2018/04/18 06:00', '2016/12/09 06:00']",[],1,0,Journal of strength and conditioning research,doi: 10.1519/JSC.0000000000001740,2017 Nov;31(11):2992-3000,"Pamukoff, DN, Pietrosimone, B, Ryan, ED, Lee, DR, Brown, LE, and Blackburn, JT. Whole body vibration improves early rate of torque development in individuals with anterior cruciate ligament reconstruction. J Strength Cond Res 31(11): 2992-3000, 2017-The purpose of this study was to compare the effect of whole-body vibration (WBV) and local muscle vibration (LMV) on early and late quadriceps rate of torque development (RTD), and electromechanical delay (EMD) in individuals with anterior cruciate ligament reconstruction (ACLR). Twenty individuals with ACLR were recruited for this study. Participants performed isometric squats while being exposed to WBV, LMV, or no vibration (control) in a randomized order during separate visits. Early and late quadriceps RTD and EMD were assessed during a maximal voluntary isometric knee extension before and immediately after WBV, LMV, or control. There was a significant condition by time interaction for early RTD (p = 0.045) but not for late RTD (p = 0.11) or EMD of the vastus medialis (p = 0.15), vastus lateralis (p = 0.17), or rectus femoris (p = 0.39). Post hoc analyses indicated a significant increase in early RTD after WBV (+5.59 N.m.s.kg; 95% confidence interval, 1.47-12.72; p = 0.007). No differences were observed in the LMV or control conditions, and no difference was observed between conditions at posttest. The ability to rapidly produce knee extension torque is essential to physical function, and WBV may be appropriate to aid in the restoration of RTD after ACLR.",2017
126,27836905,2017 Mar,2016 Nov 13,Am J Sports Med,"['Stebler K', 'Martin R', 'Kirkham KR', 'Küntzer T', 'Bathory I', 'Albrecht E']",Albrecht E,"Electrophysiological Study of Femoral Nerve Function After a Continuous Femoral Nerve Block for Anterior Cruciate Ligament Reconstruction: A Randomized, Controlled Single-Blind Trial.",45,3,578-583,['English'],7609541,0363-5465,1552-3365,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['27836905', '10.1177/0363546516669715', '0363546516669715']",10.1177/0363546516669715,"['2016/11/12 06:00', '2017/10/11 06:00', '2016/11/13 06:00']",[],1,0,The American journal of sports medicine,doi: 10.1177/0363546516669715,2017 Mar;45(3):578-583,"BACKGROUND: A continuous femoral nerve block (CFNB) is an effective analgesic treatment after anterior cruciate ligament (ACL) reconstruction but may result in transient femoral nerve injuries and quadriceps muscle weakness, which in turn contribute to worsened functional outcomes. PURPOSE: To compare electrophysiological criteria of a femoral nerve injury as well as functional and pain-related outcomes after ACL reconstruction when analgesia was provided by a CFNB or intravenous patient-controlled analgesic of morphine (IV PCA). STUDY DESIGN: Randomized controlled clinical trial; Level of evidence, 1. METHODS: A total of 74 patients scheduled for ACL reconstruction were randomized to receive a CFNB before surgery, followed by a ropivacaine infusion for 2 days and oxycodone, or IV PCA. The primary outcome was the rate of femoral nerve injuries at 4 weeks postoperatively, defined as a reduction of the compound muscle action potential (CMAP) area from the vastus medialis muscle after supramaximal femoral nerve stimulation at the groin, associated with an absent H-reflex of the femoral nerve and signs of vastus medialis muscle denervation. Secondary functional outcomes were quadriceps muscle strength, active flexion range, and distance walked, as measured on postoperative days 1 and 2. Secondary pain-related outcomes were IV morphine consumption and pain scores at rest and on movement in phase 1 recovery and on postoperative days 1 and 2. RESULTS: No patients met the electrophysiological criteria of a femoral nerve injury. The mean CMAP area at 4 weeks was equivalent in both the CFNB and IV PCA groups (47 +/- 16 mV.ms and 51 +/- 13 mV.ms, respectively; P = .50). While no differences were detected in functional outcomes or pain scores, the consumption of an IV morphine equivalent was reduced by the administration of a CFNB in phase 1 recovery (6 +/- 5 mg and 13 +/- 7 mg, respectively; P = .0003), on postoperative day 1 (6 +/- 7 mg and 19 +/- 17 mg, respectively; P = .0005), and on postoperative day 2 (11 +/- 10 mg and 19 +/- 17 mg, respectively; P = .03) compared with an IV PCA. CONCLUSION: Despite prior contrary reports, a CFNB did not result in femoral nerve injuries or worsened functional outcomes after ACL reconstruction. The improvement of analgesia with a CFNB was only marginal and not clinically relevant beyond 24 hours. Registration: NCT01321138 ( ClinicalTrials.gov identifier).",2017
127,27766275,2016 Oct,2016 Oct 11,Orthop J Sports Med,"['Eitzen I', 'Grindem H', 'Nilstad A', 'Moksnes H', 'Risberg MA']",Risberg MA,"Quantifying Quadriceps Muscle Strength in Patients With ACL Injury, Focal Cartilage Lesions, and Degenerative Meniscus Tears: Differences and Clinical Implications.",4,10,2325967116667717,['English'],101620522,2325-9671,2325-9671,['Journal Article'],PubMed,,"['27766275', 'PMC5063093', 'pmc-id: PMC5063093;', '10.1177/2325967116667717', '10.1177_2325967116667717']",10.1177/2325967116667717,"['2016/10/22 06:00', '2016/10/22 06:01', '2016/10/22 06:00', '2016/10/01 00:00']",[],1,38,Orthopaedic journal of sports medicine,,2016 Oct;4(10):2325967116667717,"BACKGROUND: Reduced quadriceps strength influences knee function and increases the risk of knee osteoarthritis. Thus, it is of significant clinical relevance to precisely quantify strength deficits in patients with knee injuries. PURPOSE: To evaluate isokinetic concentric quadriceps muscle strength torque values, assessed both from peak torque and at specific knee flexion joint angles, in patients with anterior cruciate ligament (ACL) injury, focal cartilage lesions, and degenerative meniscus tears. STUDY DESIGN: Cohort study; Level of evidence, 3. METHODS: Data were synthesized from patients included in 3 previously conducted research projects: 2 prospective cohort studies and 1 randomized controlled trial. At the time of inclusion, all patients were candidates for surgery. Isokinetic concentric quadriceps muscle strength measurements (60 deg/s) were performed at baseline (preoperative status) and after a period of progressive supervised exercise therapy (length of rehabilitation period: 5 weeks for ACL injury, 12 weeks for cartilage lesions and degenerative meniscus). Outcome measures were peak torque and torque at specific knee flexion joint angles from 20 degrees  to 70 degrees . All patients had unilateral injuries, and side-to-side deficits were calculated. For comparisons between and within groups, we utilized 1-way analysis of variance and paired t tests, respectively. RESULTS: In total, 250 patients were included. At baseline, cartilage patients had the most severe deficit (39.7% +/- 24.3%; P < .001). Corresponding numbers for ACL and degenerative meniscus subjects were 21.7% (+/-13.2%) and 20.7% (+/-16.3%), respectively. At retest, there was significant improvement in all groups (P < .001), with remaining deficits of 24.7% (+/-18.5%) for cartilage, 16.8% (+/-13.9%) for ACL, and 3.3% (+/-17.8%) for degenerative meniscus. Peak torque was consistently measured at 60 degrees  of knee flexion, whereas the largest mean deficits were measured at 30 degrees  at baseline and 70 degrees  at retest for the ACL group, at 70 degrees  at baseline and retest for the degenerative meniscus group, and at 60 degrees  at baseline and at 50 degrees  at retest for the cartilage group. CONCLUSION: This study underlines the importance of including torque at specific knee flexion joint angles from isokinetic assessments to identify the most severe quadriceps muscle strength deficits. Furthermore, it confirms the importance of progressive exercise therapy interventions before potential surgery in patients with knee injuries.",2016
128,27501614,2016 May,,J Med Assoc Thai,"['Iamaroon A', 'Tamrongchote S', 'Sirivanasandha B', 'Halilamien P', 'Lertwanich P', 'Surachetpong S', 'Rungwattanakit P']",Rungwattanakit P,Femoral Nerve Block versus Intra-Articular Infiltration: A Preliminary Study of Analgesic Effects and Quadriceps Strength in Patients Undergoing Arthroscopic Anterior Cruciate Ligament Reconstruction.,99,5,578-83,['English'],7507216,0125-2208,,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,['27501614'],,"['2016/08/10 06:00', '2016/08/10 06:00', '2016/09/07 06:00']",[],1,0,Journal of the Medical Association of Thailand = Chotmaihet thangphaet,,2016 May;99(5):578-83,"BACKGROUND: Adequate analgesia and early rehabilitation is necessary for arthroscopic anterior cruciate ligament reconstruction (A CLR) surgery. OBJECTIVE: To compare analgesia and quadriceps strength after femoral nerve block (FNB) with intra-articular infiltration (IA) using 0.25% bupivacaine for ACLR with patella tendon graft. MATERIAL AND METHOD: Forty patients were randomized to receive FNB under ultrasound guidance with 20 mL of bupivacaine or IA with 15 mL of bupivacaine into the knee joint and 5 mL infiltrated along the incision sites including portal sites at the end of surgery. All patients received intravenous ketorolac at wound closure. Data regarding demographic, time to first pain, time to first morphine requirement, morphine usage, pain scores and quadriceps strength were recorded. RESULTS: Significant difference in quadriceps strength was shown. Ninety percent of patients in Group IA and fifty-five percent of patients in Group FNB had good ability to extend knee at 24 hours after surgery (p = 0.013). No differences were found in demographic data, time to first pain, time to first morphine requirement, post operative pain scores and morphine consumption, CONCLUSION: The preliminary results demonstrated that IA has an effect on quadriceps strength less than FNB while provide comparable postoperative analgesia after patellar tendon graft ACLR.",2016
129,27362929,2017 May,2016 Jun 30,J Knee Surg,"['Magnussen RA', 'Pottkotter K', 'Stasi SD', 'Paterno MV', 'Wordeman SC', 'Schmitt LC', 'Flanigan DC', 'Kaeding CC', 'Hewett TE']",Hewett TE,Femoral Nerve Block after Anterior Cruciate Ligament Reconstruction.,30,4,323-328,['English'],101137599,1538-8506,1938-2480,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['27362929', '10.1055/s-0036-1584538']",10.1055/s-0036-1584538,"['2016/07/01 06:00', '2017/06/10 06:00', '2016/07/01 06:00']",[],1,0,The journal of knee surgery,doi: 10.1055/s-0036-1584538,2017 May;30(4):323-328,"Femoral nerve block (FNB) has been proposed for pain control following anterior cruciate ligament (ACL) reconstruction. Although numerous studies have assessed the efficacy of FNBs, there has been little to no research into the effect of such blocks on postoperative strength and patient-reported outcomes. We hypothesized that performance of an FNB would result in decreased quadriceps strength and poorer patient-reported outcome scores within the first 6 months following ACL reconstruction. A total of 30 patients scheduled to undergo hamstring autograft ACL reconstruction following an acute ACL injury were randomized to a single-shot FNB group or a control group. Preoperatively, patients completed a Knee Injury and Osteoarthritis Outcome Score (KOOS) and isokinetic quadriceps strength testing at 60 degrees/second. At 6 weeks postoperative, 29 of 30 patients completed a KOOS and isometric quadriceps strength testing at 90 degrees. At 6 months postoperative, 23 of 30 patients completed a KOOS and isokinetic strength testing. Quadriceps femoris strength limb symmetry indices (QF-LSI) were calculated at all time points. Repeated measures analysis of variance (ANOVA) models were then utilized to model the effect of FNB and time on QF-LSI as well as KOOS subscales for activities of daily living, pain, and symptoms. QF-LSI and all KOOS subscales demonstrated improvement with time following ACL reconstruction. Repeated measures ANOVA demonstrated that patients who underwent FNB had a mean QF-LSI that was 13.4% lower than the control group (p = 0.005) and poorer KOOS symptoms subscale scores (10.4 point difference, p = 0.032) at 6 weeks postoperative compared with controls. At 6 months postoperative, no differences were noted in QF-LSI or any of the KOOS subscales based on block status. FNB resulted in decreased strength and poorer KOOS symptom subscale score at 6 weeks following ACL reconstruction compared with controls. These differences resolved by 6 months postoperative. The long-term effect of delayed quadriceps recovery on movement patterns and functional outcome remains unknown and requires further study. The study is a randomized controlled trial with level of evidence 1.",2017
